id_transaccion,fecha_hora,dia_semana,hora_decimal,turno,cajero,mesero,mesa_canal,categoria_producto,producto,cantidad_items,monto_bruto,descuento_pct,monto_final,metodo_pago,tipo_transaccion,es_anomalia,tipo_anomalia,descripcion_anomalia,split_sugerido
TRX-004930,2026-05-14 08:05:00,3,8.08,desayuno,CAJ-003,MES-001,mesa_13,bebidas,Gaseosa personal,1,307.76,0,307.76,tarjeta,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-004931,2026-05-14 15:05:00,3,15.08,almuerzo,CAJ-001,MES-001,mesa_06,almuerzos,Encebollado,4,20.26,0,20.26,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004932,2026-06-04 18:49:00,3,18.82,cena,CAJ-002,MES-001,app_delivery,postres,Flan de la casa,5,12.06,10,10.85,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004933,2026-05-15 08:59:00,4,8.98,desayuno,CAJ-003,MES-004,mesa_15,combos,Combo para dos,4,40.94,0,40.94,tarjeta,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,prueba
TRX-004934,2026-06-15 08:05:00,0,8.08,desayuno,CAJ-002,MES-003,mesa_04,bebidas,Gaseosa personal,1,1.29,0,1.29,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004935,2026-05-18 20:06:00,0,20.1,cena,CAJ-004,MES-003,retiro_local,desayunos,Humita con cafe,2,6.29,5,5.98,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004936,2026-06-01 18:57:00,0,18.95,cena,CAJ-003,MES-003,mesa_01,almuerzos,Encebollado,6,30.91,0,30.91,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004937,2026-05-23 09:51:00,5,9.85,desayuno,CAJ-004,MES-004,mesa_14,combos,Combo para dos,2,24.05,0,24.05,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004938,2026-06-12 18:32:00,4,18.53,cena,CAJ-001,MES-006,mesa_13,almuerzos,Encebollado,3,14.27,0,14.27,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004939,2026-05-06 18:02:00,2,18.03,cena,CAJ-002,MES-002,mesa_14,desayunos,Tigrillo con cafe,1,4.73,5,4.49,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004940,2026-06-08 13:51:00,0,13.85,almuerzo,CAJ-001,MES-006,domicilio,almuerzos,Menestra con carne,6,39.58,0,39.58,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004941,2026-05-12 13:05:00,1,13.08,almuerzo,CAJ-004,MES-003,retiro_local,almuerzos,Menestra con carne,1,6.92,0,6.92,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004942,2026-05-06 20:35:00,2,20.58,cena,CAJ-002,MES-004,mesa_15,bebidas,Jugo natural,1,1.86,35,1.21,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,validacion
TRX-004943,2026-05-04 08:29:00,0,8.48,desayuno,CAJ-002,MES-001,mesa_11,bebidas,Jugo natural,1,1.83,0,1.83,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004944,2026-06-12 10:18:00,4,10.3,desayuno,CAJ-002,MES-003,mesa_08,desayunos,Tigrillo con cafe,2,9.52,0,9.52,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004945,2026-06-03 21:15:00,2,21.25,cena,CAJ-004,MES-003,mesa_15,almuerzos,Seco de pollo,4,22.78,0,22.78,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004946,2026-06-13 13:29:00,5,13.48,almuerzo,CAJ-002,MES-005,retiro_local,almuerzos,Seco de pollo,3,16.93,10,15.24,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004947,2026-06-14 15:54:00,6,15.9,almuerzo,CAJ-001,MES-006,mesa_12,almuerzos,Encebollado,1,4.86,15,4.13,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004948,2026-05-31 08:31:00,6,8.52,desayuno,CAJ-001,MES-001,mesa_10,almuerzos,Seco de pollo,3,16.82,5,15.98,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004949,2026-05-14 12:50:00,3,12.83,almuerzo,CAJ-002,MES-003,mesa_13,almuerzos,Seco de pollo,1,5.56,0,5.56,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004950,2026-06-04 13:16:00,3,13.27,almuerzo,CAJ-002,MES-003,retiro_local,postres,Flan de la casa,1,2.74,0,2.74,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004951,2026-05-09 19:45:00,5,19.75,cena,CAJ-001,MES-002,mesa_12,almuerzos,Seco de pollo,2,11.39,0,11.39,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004952,2026-05-13 13:53:00,2,13.88,almuerzo,CAJ-003,MES-005,mesa_07,almuerzos,Menestra con carne,1,6.53,0,6.53,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004953,2026-05-19 20:33:00,1,20.55,cena,CAJ-002,MES-006,mesa_01,desayunos,Humita con cafe,5,16.27,0,16.27,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004954,2026-05-01 08:53:00,4,8.88,desayuno,CAJ-002,MES-004,mesa_14,almuerzos,Seco de pollo,5,27.2,0,27.2,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004955,2026-06-20 19:58:00,5,19.97,cena,CAJ-001,MES-003,domicilio,almuerzos,Seco de pollo,3,17.27,0,17.27,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004956,2026-05-07 14:10:00,3,14.17,almuerzo,CAJ-003,MES-003,retiro_local,almuerzos,Seco de pollo,1,5.62,0,5.62,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004957,2026-06-15 13:25:00,0,13.42,almuerzo,CAJ-002,MES-003,retiro_local,almuerzos,Encebollado,1,4.82,0,4.82,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004958,2026-05-21 14:08:00,3,14.13,almuerzo,CAJ-002,MES-001,mesa_02,platos_fuertes,Camarones apanados,2,21.49,5,20.42,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004959,2026-05-18 12:36:00,0,12.6,almuerzo,CAJ-001,MES-005,retiro_local,almuerzos,Encebollado,2,9.66,0,9.66,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004960,2026-05-04 10:31:00,0,10.52,desayuno,CAJ-002,MES-006,mesa_11,almuerzos,Almuerzo ejecutivo,1,4.29,0,4.29,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004961,2026-05-07 18:44:00,3,18.73,cena,CAJ-003,MES-004,domicilio,platos_fuertes,Camarones apanados,5,59.5,0,1.28,efectivo,anulacion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004962,2026-06-02 21:09:00,1,21.15,cena,CAJ-004,MES-003,mesa_01,bebidas,Agua sin gas,1,1.09,5,1.04,tarjeta,anulacion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004963,2026-05-14 08:06:00,3,8.1,desayuno,CAJ-002,MES-001,mesa_06,bebidas,Agua sin gas,3,3.03,0,3.03,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004964,2026-06-27 18:52:00,5,18.87,cena,CAJ-002,MES-006,mesa_02,almuerzos,Almuerzo ejecutivo,4,15.34,5,14.57,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004965,2026-06-09 10:30:00,1,10.5,desayuno,CAJ-003,MES-006,mesa_10,bebidas,Agua sin gas,5,4.95,0,4.95,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004966,2026-05-25 18:22:00,0,18.37,cena,CAJ-002,MES-005,mesa_12,postres,Flan de la casa,1,2.62,5,2.49,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004967,2026-06-22 08:34:00,0,8.57,desayuno,CAJ-003,MES-001,mesa_03,desayunos,Tigrillo con cafe,2,9.23,10,8.31,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004968,2026-05-07 19:36:00,3,19.6,cena,CAJ-001,MES-002,app_delivery,bebidas,Gaseosa personal,4,4.77,5,4.53,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004969,2026-05-30 21:23:00,5,21.38,cena,CAJ-003,MES-004,mesa_10,platos_fuertes,Parrillada personal,3,32.7,0,32.7,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004970,2026-05-07 14:19:00,3,14.32,almuerzo,CAJ-001,MES-002,mesa_06,almuerzos,Menestra con carne,3,20.32,20,16.26,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004971,2026-06-19 12:44:00,4,12.73,almuerzo,CAJ-004,MES-005,mesa_08,platos_fuertes,Churrasco ecuatoriano,1,8.79,0,8.79,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004972,2026-06-26 08:05:00,4,8.08,desayuno,CAJ-004,MES-005,mesa_04,platos_fuertes,Churrasco ecuatoriano,4,34.88,0,34.88,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004973,2026-05-03 15:54:00,6,15.9,almuerzo,CAJ-003,MES-006,retiro_local,almuerzos,Almuerzo ejecutivo,3,13.01,0,13.01,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004974,2026-05-30 12:29:00,5,12.48,almuerzo,CAJ-002,MES-006,mesa_13,almuerzos,Menestra con carne,1,6.99,0,6.99,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004975,2026-06-15 17:58:00,0,17.97,cena,CAJ-002,MES-002,mesa_01,platos_fuertes,Parrillada personal,1,11.06,50,5.53,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-004976,2026-06-02 11:52:00,1,11.87,almuerzo,CAJ-001,MES-002,mesa_05,almuerzos,Encebollado,2,9.6,0,9.6,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004977,2026-06-25 11:34:00,3,11.57,almuerzo,CAJ-002,MES-002,app_delivery,postres,Tres leches,3,9.19,0,9.19,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004978,2026-06-22 14:39:00,0,14.65,almuerzo,CAJ-001,MES-001,mesa_08,desayunos,Bolon mixto,1,3.43,0,3.43,tarjeta,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004979,2026-05-22 08:52:00,4,8.87,desayuno,CAJ-002,MES-004,retiro_local,almuerzos,Seco de pollo,4,23.62,0,23.62,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004980,2026-05-04 08:05:00,0,8.08,desayuno,CAJ-002,MES-004,mesa_08,desayunos,Bolon mixto,4,14.62,0,14.62,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004981,2026-06-30 08:05:00,1,8.08,desayuno,CAJ-004,MES-006,mesa_02,almuerzos,Seco de pollo,3,16.59,0,16.59,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004982,2026-05-16 10:34:00,5,10.57,desayuno,CAJ-002,MES-001,mesa_14,bebidas,Jugo natural,2,3.66,0,3.66,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004983,2026-05-08 14:15:00,4,14.25,almuerzo,CAJ-004,MES-001,mesa_01,bebidas,Jugo natural,2,3.89,15,3.31,transferencia,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004984,2026-06-21 13:45:00,6,13.75,almuerzo,CAJ-001,MES-001,mesa_07,almuerzos,Seco de pollo,1,5.81,0,5.81,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004985,2026-05-08 12:55:00,4,12.92,almuerzo,CAJ-002,MES-006,mesa_09,almuerzos,Menestra con carne,1,6.81,10,6.13,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004986,2026-05-08 20:29:00,4,20.48,cena,CAJ-004,MES-002,app_delivery,almuerzos,Encebollado,2,10.11,5,9.6,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004987,2026-06-20 12:17:00,5,12.28,almuerzo,CAJ-003,MES-005,mesa_02,desayunos,Bolon mixto,2,7.81,0,7.81,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004988,2026-06-26 12:11:00,4,12.18,almuerzo,CAJ-001,MES-006,mesa_06,combos,Combo familiar almuerzo,2,39.49,0,39.49,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004989,2026-06-12 08:12:00,4,8.2,desayuno,CAJ-001,MES-004,mesa_13,bebidas,Jugo natural,3,5.81,5,5.52,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004990,2026-05-24 11:08:00,6,11.13,almuerzo,CAJ-001,MES-006,mesa_09,almuerzos,Almuerzo ejecutivo,3,12.39,5,11.77,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004991,2026-06-30 19:46:00,1,19.77,cena,CAJ-003,MES-005,mesa_15,almuerzos,Seco de pollo,4,21.12,5,20.06,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004992,2026-06-11 19:03:00,3,19.05,cena,CAJ-001,MES-003,mesa_05,bebidas,Jugo natural,6,143.82,0,143.82,transferencia,devolucion,1,devolucion_monto_alto,Devolucion con monto muy superior al comportamiento normal.,prueba
TRX-004993,2026-06-08 09:12:00,0,9.2,desayuno,CAJ-004,MES-002,mesa_07,almuerzos,Menestra con carne,1,6.22,0,6.22,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-004994,2026-05-15 08:37:00,4,8.62,desayuno,CAJ-003,MES-001,mesa_08,almuerzos,Menestra con carne,1,271.47,10,244.32,transferencia,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-004995,2026-05-20 08:05:00,2,8.08,desayuno,CAJ-001,MES-002,mesa_07,desayunos,Bolon mixto,2,7.63,0,7.63,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-004996,2026-06-12 14:46:00,4,14.77,almuerzo,CAJ-004,MES-005,mesa_13,bebidas,Gaseosa personal,2,2.67,0,2.67,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004997,2026-05-08 20:11:00,4,20.18,cena,CAJ-002,MES-003,mesa_01,bebidas,Gaseosa personal,5,6.52,0,6.52,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-004998,2026-06-24 13:00:00,2,13.0,almuerzo,CAJ-003,MES-002,mesa_07,bebidas,Agua sin gas,4,3.86,50,1.93,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-004999,2026-06-07 13:44:00,6,13.73,almuerzo,CAJ-001,MES-006,mesa_14,almuerzos,Encebollado,3,13.79,10,12.41,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005000,2026-06-24 13:52:00,2,13.87,almuerzo,CAJ-003,MES-002,domicilio,combos,Combo para dos,1,13.37,0,13.37,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-005001,2026-05-11 13:11:00,0,13.18,almuerzo,CAJ-002,MES-004,mesa_13,desayunos,Bolon mixto,2,7.01,35,4.56,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-005002,2026-05-09 12:29:00,5,12.48,almuerzo,CAJ-003,MES-004,mesa_02,desayunos,Bolon mixto,5,119.81,0,119.81,tarjeta,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,prueba
TRX-005003,2026-05-08 13:06:00,4,13.1,almuerzo,CAJ-003,MES-003,mesa_08,desayunos,Bolon mixto,2,7.67,0,7.67,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-005004,2026-06-09 13:44:00,1,13.73,almuerzo,CAJ-001,MES-003,mesa_03,almuerzos,Almuerzo ejecutivo,2,8.78,0,8.78,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005005,2026-06-28 12:17:00,6,12.28,almuerzo,CAJ-003,MES-005,retiro_local,postres,Tres leches,1,2.91,0,2.91,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005006,2026-06-17 09:37:00,2,9.62,desayuno,CAJ-003,MES-003,mesa_10,bebidas,Gaseosa personal,3,3.75,0,3.75,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005007,2026-05-26 13:09:00,1,13.15,almuerzo,CAJ-004,MES-006,mesa_09,bebidas,Agua sin gas,5,5.07,5,4.82,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005008,2026-06-19 13:32:00,4,13.53,almuerzo,CAJ-004,MES-003,mesa_05,almuerzos,Menestra con carne,2,12.69,10,11.42,efectivo,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005009,2026-05-31 13:58:00,6,13.97,almuerzo,CAJ-004,MES-002,mesa_07,almuerzos,Almuerzo ejecutivo,3,12.94,0,12.94,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005010,2026-06-17 14:29:00,2,14.48,almuerzo,CAJ-001,MES-005,mesa_13,platos_fuertes,Camarones apanados,2,22.77,5,21.63,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005011,2026-05-17 12:22:00,6,12.37,almuerzo,CAJ-001,MES-003,mesa_01,almuerzos,Almuerzo ejecutivo,2,7.66,10,6.89,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005012,2026-05-03 10:48:00,6,10.8,desayuno,CAJ-003,MES-006,mesa_11,almuerzos,Seco de pollo,2,10.91,0,10.91,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005013,2026-05-29 13:14:00,4,13.23,almuerzo,CAJ-002,MES-003,mesa_11,combos,Combo familiar almuerzo,4,76.58,0,76.58,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005014,2026-05-24 15:54:00,6,15.9,almuerzo,CAJ-002,MES-002,mesa_04,platos_fuertes,Camarones apanados,1,12.56,0,12.56,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005015,2026-05-17 15:54:00,6,15.9,almuerzo,CAJ-003,MES-005,mesa_06,combos,Combo para dos,5,63.56,0,63.56,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005016,2026-05-18 13:55:00,0,13.92,almuerzo,CAJ-001,MES-002,mesa_04,desayunos,Bolon mixto,1,3.89,0,3.89,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005017,2026-05-07 19:01:00,3,19.02,cena,CAJ-004,MES-001,mesa_03,almuerzos,Seco de pollo,3,16.22,10,14.6,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005018,2026-06-02 19:16:00,1,19.27,cena,CAJ-002,MES-006,mesa_15,bebidas,Gaseosa personal,1,1.33,0,1.33,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005019,2026-05-12 09:06:00,1,9.1,desayuno,CAJ-004,MES-002,mesa_13,platos_fuertes,Churrasco ecuatoriano,1,9.46,0,9.46,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005020,2026-05-03 15:54:00,6,15.9,almuerzo,CAJ-002,MES-002,mesa_15,platos_fuertes,Parrillada personal,4,46.89,0,46.89,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-005021,2026-06-21 13:32:00,6,13.53,almuerzo,CAJ-003,MES-004,mesa_06,platos_fuertes,Churrasco ecuatoriano,1,65.17,0,65.17,tarjeta,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,prueba
TRX-005022,2026-06-06 12:22:00,5,12.37,almuerzo,CAJ-003,MES-004,mesa_05,bebidas,Jugo natural,1,0,0,0,efectivo,venta,1,monto_inconsistente,"Monto cero o negativo, inconsistente para una venta.",prueba
TRX-005023,2026-05-28 13:43:00,3,13.72,almuerzo,CAJ-003,MES-001,retiro_local,platos_fuertes,Churrasco ecuatoriano,2,17.3,80,3.46,efectivo,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,prueba
TRX-005024,2026-05-19 18:23:00,1,18.38,cena,CAJ-003,MES-003,mesa_05,bebidas,Agua sin gas,1,0.95,0,0.95,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005025,2026-05-19 17:51:00,1,17.85,cena,CAJ-003,MES-004,mesa_03,almuerzos,Almuerzo ejecutivo,3,12.27,10,11.04,tarjeta,anulacion,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-005026,2026-05-14 09:15:00,3,9.25,desayuno,CAJ-003,MES-001,mesa_07,almuerzos,Almuerzo ejecutivo,2,174.58,0,174.58,transferencia,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-005027,2026-05-23 08:05:00,5,8.08,desayuno,CAJ-002,MES-003,mesa_03,desayunos,Tigrillo con cafe,3,13.2,5,12.54,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005028,2026-05-29 11:05:00,4,11.08,almuerzo,CAJ-004,MES-001,mesa_08,platos_fuertes,Parrillada personal,3,32.91,0,32.91,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005029,2026-06-27 09:22:00,5,9.37,desayuno,CAJ-004,MES-004,mesa_07,almuerzos,Almuerzo ejecutivo,3,12.97,0,12.97,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005030,2026-05-29 09:28:00,4,9.47,desayuno,CAJ-002,MES-005,mesa_02,bebidas,Gaseosa personal,4,5.32,15,4.52,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005031,2026-06-23 12:51:00,1,12.85,almuerzo,CAJ-001,MES-005,domicilio,bebidas,Agua sin gas,3,3.17,0,3.17,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-005032,2026-05-22 13:29:00,4,13.48,almuerzo,CAJ-003,MES-002,mesa_09,platos_fuertes,Camarones apanados,1,11.29,15,9.6,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005033,2026-05-27 18:45:00,2,18.75,cena,CAJ-003,MES-004,mesa_08,desayunos,Bolon mixto,2,7.58,0,7.58,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005034,2026-05-06 12:13:00,2,12.22,almuerzo,CAJ-004,MES-006,domicilio,almuerzos,Almuerzo ejecutivo,1,4.1,10,3.69,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005035,2026-06-17 08:05:00,2,8.08,desayuno,CAJ-002,MES-003,mesa_11,bebidas,Gaseosa personal,5,6.84,5,6.5,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-005036,2026-05-28 12:42:00,3,12.7,almuerzo,CAJ-004,MES-002,domicilio,almuerzos,Almuerzo ejecutivo,2,8.1,0,8.1,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005037,2026-05-22 13:01:00,4,13.02,almuerzo,CAJ-001,MES-004,mesa_02,bebidas,Gaseosa personal,5,6.08,0,6.08,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-005038,2026-05-23 08:05:00,5,8.08,desayuno,CAJ-004,MES-003,mesa_13,almuerzos,Menestra con carne,2,12.31,0,12.31,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
